Reporting Period	ID RSSD	UBPR3210	UBPR4340	UBPR7316	UBPR7402	UBPR7408	UBPR7414	UBPRD486	UBPRD659	UBPRE001	UBPRE002	UBPRE003	UBPRE004	UBPRE005	UBPRE006	UBPRE007	UBPRE008	UBPRE009	UBPRE010	UBPRE011	UBPRE012	UBPRE013	UBPRE014	UBPRE015	UBPRE016	UBPRE017	UBPRE018	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE024	UBPRE025	UBPRE026	UBPRE027	UBPRE028	UBPRE029	UBPRE541	UBPRE542	UBPRJ248	UBPRK447	
		TOTAL EQUITY CAPITAL	NET INCOME	SURVEILLANCE MODEL ASSET GROWTH RATE	TOTAL DIVIDENDS AS PERCENT OF NET IN	ANNUAL CHANGE IN TIER 1 CAPITAL	NONCURRENT ASSETS AS PERCENT OF TOTL	RBC_T1_TOT_AA	ASET_QAVG_CYA	INC_AA	INT_EXP_AA	INT_INC_NET_AA	INC_NONINT_AA	OVHD_EXP_AA	PROV_LNLS_ATTR_AA	INC_PTAX_OP_AA	SEC_GN_AA	INC_PTAX_NET_OP_AA	INC_NET_OP_AA	INC_BEI_AA	INC_NET_SUBS_AA	INC_NET_AA	EA_AVG_AA	LIAB_IB_AA	INT_INC_EA	INT_EXP_EA	INT_INC_NET_EA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_ASET_TOT	NI_DIVD_ECAP_CYB	LNLS_NINV_ORE_CAP	LNLS_NET_GY	INV_TEMP_GY	NCORE_FND_LT1_GY	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	INCNET_NONCON_AA	NCORE DPDNCY INS LIMIT TIME DEP	
3/31/2016 11:59:59 PM	877350	15638.0000	265.0000	1.7419	94.3396	6.4239	0.0822	11.2600	138552.0000	3.8807	0.4100	3.4707	0.1472	2.2432	0.2887	1.0860	0.0000	1.0860	0.7651	1.0538	0.7651	0.7651	93.5649	75.1148	4.1476	0.4381	3.7094	0.0000			1.4554	1.4554	71.1418	0.3840	5.2946	-7.2225	260.5838	-70.1058	0.0678	0.0144	0.0000	-5.3261	
3/31/2016 11:59:59 PM	877369	1782000.0000	19000.0000	-7.9384	0.0000	4.5646	1.8388	10.5400	14410000.0000	3.1922	0.6107	2.5815	0.4164	2.2484	-0.0555	0.8050	0.0278	0.8328	0.5274	0.5552	0.5274	0.5274	95.9126	75.1839	3.3283	0.6367	2.6916	-0.1222			1.4205	1.4200	67.4872	4.3133	9.8386	1.3230	-50.5355	46.4286	0.0306	1.8082	0.0000	5.8990	
3/31/2016 11:59:59 PM	877752	25489.0000	580.0000	0.2464	111.7241	4.5204	0.9210	10.3500	240485.0000	4.2958	0.4241	3.8717	0.3194	2.6596	0.4990	1.0324	0.0000	1.0324	0.9647	0.9897	0.6814	0.9647	97.4200	78.4128	4.4096	0.4354	3.9742	0.6086	3.0877	2.0816	1.2818	1.2818	76.6594	-1.0733	6.4353	4.4398	-16.7014	-16.3863	0.1291	0.7919	0.0000	0.2227	
3/31/2016 11:59:59 PM	877958	3128.0000	30.0000	-17.0008	0.0000	-46.4370	0.0000	10.6700	25506.0000	3.7168	0.3450	3.3718	0.2509	3.5443	0.0000	0.0784	0.2666	0.3450	0.4705	0.5018	0.4705	0.4705	90.6610	66.8431	4.0996	0.3806	3.7191	-0.0861			1.1113	1.1113	35.9319	3.8785	0.0000	7.3415	23.6905	-15.2963	0.0000	0.0000	0.0000	11.5758	
3/31/2016 11:59:59 PM	878898	850916.0000	23312.0000	16.1847	0.0000	16.7482	0.6917	9.5800	7159581.0000	4.1953	0.3429	3.8524	0.7032	2.0554	0.4916	2.0085	0.0000	2.0085	1.3024	1.7712	1.3024	1.3024	95.1799	70.8202	4.4078	0.3603	4.0475	0.0274	108.3936	33.9144	0.8809	0.8785	82.7598	11.1284	6.3477	19.7489	18.9484	-10.7805	0.0018	0.6899	0.0000	28.5621	
3/31/2016 11:59:59 PM	879000	26976.0000	374.0000	4.9929	0.0000	4.9192	0.8810	9.0700	295038.0000	3.6931	0.2061	3.4870	0.6548	3.2457	0.1125	0.7836	0.0000	0.7836	0.5071	0.5925	0.5071	0.5071	96.5584	87.1969	3.8247	0.2134	3.6113	0.0328	33.0500	43.0125	1.3868	1.3868	80.1778	5.6034	7.8410	4.9753	69.8582	-68.7154	0.0177	0.8633	0.0000	-2.4724	
3/31/2016 11:59:59 PM	879336	18835.0000	240.0000	7.7614	0.0000	1883.3926	4.1019	12.2300	138756.0000	3.6309	0.1038	3.5271	1.0320	3.2777	0.3603	0.9211	0.1557	1.0768	0.6919	1.0522	0.6919	0.6919	88.6419	72.2333	4.0961	0.1171	3.9790	0.0000			0.6041	0.6041	41.6946	5.1440	40.3190	-18.8041	-34.2516	-57.9929	0.1184	3.9835	0.0000	-2.5671	
3/31/2016 11:59:59 PM	879439	12725.0000	381.0000	-0.8508	0.0000	3.6014	0.6996	11.4700	110850.0000	4.6430	0.4619	4.1811	0.2382	3.1682	0.0000	1.2510	0.1479	1.3990	1.3748	1.1475	0.9233	1.3748	96.2760	72.4438	4.8226	0.4798	4.3429	0.2946	5.3968	5.9206	1.7252	1.7252	75.8891	12.2272	6.9072	19.7214	-34.3558	24.5323	0.2486	0.4510	0.0000	16.6267	
3/31/2016 11:59:59 PM	879457	74377.0000	486.0000	-14.3049	597.9424	1.7262	3.2689	9.0000	784321.0000	3.8891	0.1989	3.6902	0.6247	3.2976	0.6727	0.3447	0.0143	0.3589	0.2479	0.9047	0.2369	0.2479	95.0135	64.8356	4.0932	0.2093	3.8839	0.0229	57.9677	53.3226	1.2703	1.2501	67.5488	-12.8713	29.7398	11.8553	-88.2059	-9.6134	0.0174	3.2515	0.0000	2.3841	
3/31/2016 11:59:59 PM	879550	3801.0000	40.0000	-1.6671	0.0000	4.2102	0.0000	11.0000	33525.0000	3.4641	0.2625	3.2016	0.2744	2.8039	0.0000	0.6721	0.0000	0.6721	0.4773	0.4892	0.4773	0.4773	93.3363	70.7054	3.7114	0.2812	3.4302	-0.0274			1.5809	1.5809	43.8997	4.2587	0.0000	0.1232	-16.8295	-100.0000	0.0000	0.0000	0.0000	-26.1606	
3/31/2016 11:59:59 PM	879644	43051.0000	1748.0000	0.3860	0.0000	-9.3689	1.0510	13.3700	313982.0000	4.9008	0.4574	4.4434	0.7020	2.7823	0.0115	2.3516	0.0000	2.3516	2.2269	2.0371	1.5520	2.2269	95.1919	68.1657	5.1483	0.4805	4.6678	0.2775	11.1203	6.7595	1.8888	1.8888	72.7368	16.5943	8.3955	-1.4023	134.2751	98.1001	0.2330	0.8180	0.0000	-1.7515	
3/31/2016 11:59:59 PM	879747	26485.0000	852.0000	0.0798	0.0000	2.0860	0.3508	14.2500	182044.0000	4.1799	0.2813	3.8987	0.6328	2.7510	0.0000	1.7805	1.2305	3.0110	1.8721	0.7163	1.8721	1.8721	92.5562	66.6031	4.5161	0.3039	4.2122	2.1681	1.2605	0.8760	1.9240	1.9240	52.7203	13.0250	2.0474	-2.9042	37.4594	-3.1385	0.0000	0.3508	0.0000	1.1544	
3/31/2016 11:59:59 PM	880332	30040.0000	436.0000	8.8907	0.0000	4.8831	2.1396	13.4500	221219.0000	4.4751	0.6618	3.8133	1.1645	3.5422	0.0524	1.3831	0.0000	1.3831	0.7884	0.7884	0.7884	0.7884	89.9627	67.7419	4.9744	0.7356	4.2388	0.0877	25.1034	17.1552	1.4977	1.4977	57.1954	5.8695	21.6766	1.5061	87.1815	8.6814	0.2785	1.8612	0.0000	3.0812	
3/31/2016 11:59:59 PM	880855	45052.0000	1294.0000	3.5416	88.6399	9.5021	0.4274	14.1500	319496.0000	4.2127	0.3681	3.8446	0.7011	2.1346	0.0000	2.4111	0.2078	2.6189	1.6201	1.6263	1.6201	1.6201	91.3517	66.1245	4.6115	0.4029	4.2086	-0.0107			3.2184	3.1824	56.3350	1.3086	1.5475	2.9848	-81.0626	-9.6025	0.0000	0.4274	0.0000	10.4380	
3/31/2016 11:59:59 PM	881012	79609.0000	1676.0000	1.7142	45.5251	3.1237	0.4859	11.2500	647784.0000	3.4046	0.3118	3.0928	0.8880	2.4570	0.0185	1.5052	0.0000	1.5052	1.0349	1.0337	1.0349	1.0349	92.1434	84.0251	3.6949	0.3384	3.3565	0.0305	67.9062	49.6641	1.4885	1.4849	65.3479	4.6060	4.9171	5.5430	-12.5085	-8.5018	0.0000	0.4859	0.0000	13.1652	
3/31/2016 11:59:59 PM	881441	7871.0000	280.0000	17.8965	128.5714	4.8209	1.6603	11.0800	71056.0000	4.3605	0.5348	3.8257	0.4954	2.5445	0.0000	1.7767	0.0113	1.7879	1.5762	1.8183	1.1800	1.5762	94.2482	76.2145	4.6267	0.5674	4.0592	-0.4968			1.8514	1.8514	46.0021	-4.0524	10.1291	4.1787	344.8733	-41.8999	0.4821	1.1782	0.0000	-6.2315	
3/31/2016 11:59:59 PM	881478	493281.0000	9835.0000	6.3197	50.8388	4.4735	0.6016	10.3200	3631921.0000	3.9045	0.1397	3.7649	0.7429	2.8344	0.1253	1.5480	0.0617	1.6097	1.0832	1.0745	1.0832	1.0832	90.6594	82.3528	4.3068	0.1540	4.1528	0.2010	11.4799	6.0943	1.2064	1.2030	66.2735	3.9630	6.7079	7.3716	14.6119	-17.4424	0.2444	0.3572	0.0000	1.3231	
3/31/2016 11:59:59 PM	881544	16606.0000	407.0000	4.2372	0.0000	7.9406	0.4767	10.9800	144934.0000	4.2429	0.3229	3.9200	0.2981	2.3680	0.0828	1.7673	0.0000	1.7673	1.1233	1.2061	1.1233	1.1233	94.0304	67.7315	4.5123	0.3434	4.1689	0.0000			1.5529	1.5529	67.7143	9.9389	17.7080	11.5692	7.0087	-76.8444	0.0111	0.4657	0.0000	-1.0316	
3/31/2016 11:59:59 PM	881656	9778.0000	169.0000	-2.2325	414.2012	-6.7073	0.0000	11.0800	85845.0000	3.5233	0.3075	3.2158	0.2656	2.4090	0.2097	0.8627	0.0280	0.8907	0.7875	1.0018	0.5879	0.7875	98.6802	72.9676	3.5705	0.3116	3.2588	-0.0077			1.1247	1.1247	59.4875	-21.3307	0.0000	6.0834	23.7120	0.1989	0.0000	0.0000	0.0000	-13.1020	
3/31/2016 11:59:59 PM	881852	9049.0000	535.0000	2.1283	41.1215	6.8938	0.0000	9.7100	82506.0000	4.6723	0.6060	4.0663	0.3636	1.7259	0.0727	2.6312	0.0000	2.6312	2.5938	2.6471	1.7366	2.5938	98.0511	79.0742	4.7651	0.6181	4.1471	0.0239	137.5000	36.8750	0.8835	0.8835	81.3785	14.1932	0.0000	9.3489	-64.9430	59.1571	0.0000	0.0000	0.0000	3.4738	
3/31/2016 11:59:59 PM	881900	8867.0000	103.0000	7.9069	52.4272	4.0091	1.5202	10.3500	89111.0000	4.5023	0.4489	4.0534	0.2334	3.4249	0.1032	0.7586	0.0000	0.7586	0.4623	0.5611	0.4623	0.4623	97.0340	71.2471	4.6399	0.4626	4.1773	0.0062	192.0000	134.2500	0.8180	0.8180	73.5042	2.2035	16.1846	12.2599	-14.2450	34.6235	0.0000	1.5202	0.0000	5.3105	
3/31/2016 11:59:59 PM	882130	5583.0000	45.0000	0.2047	0.0000	7.4639	2.3886	9.7600	56440.0000	3.6396	0.2906	3.3490	0.6804	3.5223	0.0000	0.5071	0.0000	0.5071	0.3189	0.3260	0.3189	0.3189	92.2298	69.3285	3.9462	0.3151	3.6312	-0.0134			1.7909	1.7909	51.0292	3.2380	27.2073	1.7334	1.4915	0.7000	0.3964	1.9921	0.0000	-42.0952	
3/31/2016 11:59:59 PM	882242	30773.0000	577.0000	-0.3495	259.9653	3.3245	0.0996	10.2500	238494.0000	3.7681	0.2080	3.5601	0.4042	2.3363	0.1593	1.4687	0.0000	1.4687	0.9677	1.1053	0.9677	0.9677	90.7696	60.8711	4.1513	0.2291	3.9221	0.0256	74.2308	34.3846	0.8523	0.8523	85.3225	-11.8205	0.7401	12.1827	-68.8632	0.6522	0.0000	0.0996	0.0000	0.0879	
3/31/2016 11:59:59 PM	882541	8967.0000	191.0000	1.4754	0.0000	3.4581	0.1533	10.4400	83381.0000	3.8650	0.3550	3.5100	0.8059	2.8352	0.0000	1.4808	0.0000	1.4808	0.9163	0.8587	0.9163	0.9163	92.4653	70.6600	4.1799	0.3839	3.7960	0.0850	22.4167	12.5417	1.0367	1.0367	67.1681	8.6323	1.3481	5.9649	-24.6304	-29.2163	0.0000	0.1533	0.0000	-1.1144	
3/31/2016 11:59:59 PM	882701	181589.0000	2498.0000	-0.1967	0.0000	4.6845	1.3413	11.3100	1525319.0000	3.8479	0.2122	3.6357	1.2477	3.7996	0.0813	1.0026	0.0000	1.0026	0.6551	0.6087	0.6551	0.6551	93.5177	83.8181	4.1146	0.2269	3.8878	0.1552	8.3963	7.8676	1.2313	1.2248	79.6936	5.5578	18.6578	2.7254	-64.1362	3.0277	0.0000	1.3413	0.0000	10.1736	
3/31/2016 11:59:59 PM	882952	24653.0000	348.0000	3.7998	0.0000	1.7191	0.5297	11.1600	215840.0000	3.4564	0.2910	3.1654	0.4577	2.8410	0.0704	0.7118	0.0000	0.7118	0.6449	0.7172	0.4698	0.6449	95.8729	77.6144	3.6052	0.3035	3.3017	-0.0028			1.2516	1.2503	67.0764	5.7123	0.6926	4.5882	0.9804	-6.0680	0.5297	0.0000	0.0000	0.4367	
3/31/2016 11:59:59 PM	883137	216762.0000	1443.0000	40.6379	0.0000	34.2762	2.5841	11.3400	1726186.0000	3.7815	0.3022	3.4793	0.5911	3.2752	0.2697	0.5255	0.0000	0.5255	0.3344	0.5603	0.3344	0.3344	90.0317	81.2007	4.2002	0.3356	3.8646	0.0766	18.0899	6.2222	0.4771	0.4755	56.1624	2.6838	15.6218	65.3894	145.7499	14.9003	0.6618	1.9223	0.0000	8.3164	
3/31/2016 11:59:59 PM	883351	9725.0000	448.0000	-9.3264	66.9643	4.9889	0.0073	10.8100	83129.0000	4.1742	0.1684	4.0057	0.1010	1.3377	0.1973	2.5718	-0.0096	2.5622	2.1557	2.3482	1.6911	2.1557	90.7662	68.8689	4.5988	0.1855	4.4133	0.0097	491.0000	125.0000	1.2095	1.2095	49.7709	6.1863	0.0000	1.9624	-79.6233	-11.8866	0.0073	0.0000	0.0000	1.1703	
3/31/2016 11:59:59 PM	883874	93784.0000	1569.0000	6.8351	31.1026	3.9419	0.4667	8.7400	937666.0000	3.8035	0.3165	3.4870	1.3668	3.8470	0.0960	0.9108	0.1212	1.0319	0.6693	0.7836	0.6693	0.6693	90.8473	84.6840	4.1867	0.3484	3.8383	-0.0269			1.2730	1.2681	67.4541	4.6595	9.5223	29.4185	-50.1680	133.2734	0.0238	0.4428	0.0000	7.7567	
3/31/2016 11:59:59 PM	883959	29877.0000	898.0000	3.2162	73.8307	4.3305	2.5919	10.6800	277162.0000	3.9002	0.4301	3.4701	0.4979	2.3178	0.3608	1.2894	0.0289	1.3183	1.2960	1.5875	0.8701	1.2960	95.0913	67.9805	4.1015	0.4523	3.6492	0.0879	23.5000	18.2708	1.5977	1.5977	78.6139	3.1620	15.4261	7.2342	-0.8570	28.0815	1.0202	1.5717	0.0000	5.4965	
3/31/2016 11:59:59 PM	884303	136531.0000	2812.0000	3.7066	43.3855	5.5789	1.3143	7.6300	1620963.0000	3.4752	0.2285	3.2467	1.1105	3.3607	0.1468	0.8496	0.2241	1.0737	0.6939	0.7598	0.6939	0.6939	94.1057	85.7517	3.6929	0.2428	3.4501	0.1119	11.9024	11.0724	1.2240	1.2233	71.4342	4.7206	13.8311	3.7742	-14.2262	48.2408	0.2410	1.0733	0.0000	13.1121	
3/31/2016 11:59:59 PM	884358	50619.0000	763.0000	-3.3047	58.9777	4.9300	3.2717	14.2600	319306.0000	3.7009	0.3169	3.3840	1.0335	2.8700	0.0752	1.4723	-0.0038	1.4686	0.9558	1.0109	0.9558	0.9558	95.4555	81.2716	3.8771	0.3320	3.5451	0.0505	59.5625	22.5469	1.1305	1.1305	39.1125	2.4862	3.7359	2.3023	-35.2188	-13.7486	2.2352	1.0365	0.0000	3.2958	
3/31/2016 11:59:59 PM	884376	9937.0000	116.0000	-1.5143	0.0000	4.4035	0.4585	10.5500	91548.0000	3.9639	0.4937	3.4701	0.2185	2.9799	-0.0524	0.7612	0.0000	0.7612	0.5068	1.0355	0.5068	0.5068	96.1004	87.9637	4.1247	0.5138	3.6110	-0.9574			1.8123	1.8123	59.2099	4.7138	5.6140	-3.1116	2.3885	50.0000	0.0000	0.4585	0.0000	-0.8133	
3/31/2016 11:59:59 PM	884442	47207.0000	625.0000	5.3922	0.0000	2.8946	2.0542	9.3600	506117.0000	3.0052	0.4450	2.5603	0.7982	2.6065	0.0395	0.7125	0.0032	0.7157	0.4940	0.4979	0.4940	0.4940	92.7940	76.8891	3.2386	0.4795	2.7591	0.0585	17.3556	14.1389	0.8354	0.8341	58.5320	5.3546	30.2782	2.8414	-6.3954	48.4270	0.0000	2.0542	0.0000	9.5928	
3/31/2016 11:59:59 PM	884648	21032.0000	580.0000	0.6088	116.3793	3.8196	0.0000	8.8800	202909.0000	4.1998	0.3115	3.8883	0.5480	3.0418	0.0591	1.3354	-0.0532	1.2822	1.1434	1.2025	0.8463	1.1434	93.7285	75.9764	4.4808	0.3323	4.1485	0.0000			1.0150	1.0150	89.2384	-1.8087	0.0000	4.4571	-22.7619	23.5452	0.0000	0.0000	0.0000	6.7892	
3/31/2016 11:59:59 PM	884657	4159.0000	57.0000	2.3424	0.0000	3.1636	0.4944	7.8400	53266.0000	4.4017	0.5332	3.8685	0.3905	3.5670	0.2253	0.4667	0.0000	0.4667	0.4280	0.0901	0.3080	0.4280	94.5265	75.1023	4.6566	0.5640	4.0925	0.7283	1.1600	1.3000	0.9592	0.9592	75.1110	5.5186	7.8039	-2.6968	102.9006		0.0000	0.4944	0.0000	-5.9460	
3/31/2016 11:59:59 PM	885225	46151.0000	1008.0000	9.5178	8.1349	3.6917	1.0690	9.4400	484173.0000	4.2341	0.5651	3.6690	0.5387	2.6866	0.1545	1.3665	0.0000	1.3665	0.8328	0.5957	0.8328	0.8328	95.1231	62.8558	4.4512	0.5941	3.8571	0.4761	3.7722	3.5849	1.7117	1.7117	77.7437	8.1361	32.7926	2.3923	200.9926	-22.8745	0.0010	1.0680	0.0000	7.6820	
3/31/2016 11:59:59 PM	885252	14012.0000	687.0000	-4.5171	66.9578	6.9884	0.0000	9.4700	146846.0000	4.5190	0.4195	4.0995	0.2561	2.4161	0.0681	1.8713	0.0000	1.8713	1.8713	1.9340	1.2351	1.8713	93.1343	71.3183	4.8522	0.4504	4.4017	0.0072	356.0000	27.1250	0.1960	0.1956	74.7970	6.5463	0.0000	5.7721	-38.4947	78.6378	0.0000	0.0000	0.0000	-9.3239	
3/31/2016 11:59:59 PM	885430	31721.0000	424.0000	-1.8349	0.0000	2.0181	4.0744	10.9100	290901.0000	1.9327	0.1650	1.7677	0.4675	1.6280	0.0206	0.5866	0.0000	0.5866	0.5830	0.6036	0.3871	0.5830	97.4637	81.0341	1.9830	0.1693	1.8137	0.0000			1.3869	1.3869	24.7490	5.4219	19.6267	-0.9062	46.7261	-0.5511	0.1092	3.9652	0.0000	-23.8603	
3/31/2016 11:59:59 PM	885579	4393.0000	102.0000	1.0802	0.0000	5.4612	1.1022	12.8900	33721.0000	4.5076	1.0320	3.4756	1.4472	2.9774	0.1423	1.8030	0.0000	1.8030	1.2099	1.3523	1.2099	1.2099	98.4476	84.1998	4.5787	1.0483	3.5304	0.0000			2.1653	2.1653	77.5303	9.3869	36.6109	3.5253	56.0323	60.2729	0.0000	1.1022	0.0000	23.4873	
3/31/2016 11:59:59 PM	885869	59959.0000	1499.0000	6.2363	17.8786	10.7683	0.4095	9.9000	566163.0000	3.7303	0.2169	3.5134	1.5296	3.5693	0.2678	1.2060	0.3095	1.5154	1.0591	1.2314	1.0591	1.0591	93.3701	63.4724	3.9952	0.2323	3.7629	0.1606	15.3407	8.1981	1.2847	1.2775	59.9402	8.3452	5.2542	13.7865	-61.6390	-21.1183	0.1250	0.2845	0.0000	-0.2978	
3/31/2016 11:59:59 PM	886204	111124.0000	991.0000	1.7975	0.0000	3.5983	0.3536	10.1600	1112225.0000	2.7470	0.1888	2.5581	0.3312	2.3333	0.0000	0.5560	0.0111	0.5672	0.3564	0.3550	0.3564	0.3564	92.8624	82.3381	2.9581	0.2033	2.7548	0.0029	385.7500	201.4375	0.5813	0.5813	49.2246	3.6106	3.7211	5.3788	0.1123	38.0168	0.1266	0.2270	0.0000	1.5473	
3/31/2016 11:59:59 PM	886624	57754.0000	1328.0000	4.6928	0.0000	7.5046	1.2579	11.0400	528135.0000	4.3443	0.4393	3.9050	1.0755	3.0159	0.2908	1.6738	0.0000	1.6738	1.0058	1.1982	1.0058	1.0058	96.0800	83.4315	4.5215	0.4572	4.0643	0.1244	19.1846	12.4038	1.5588	1.5557	76.4445	9.3145	12.5288	5.6134	-7.0950	5.6350	0.0031	1.2548	0.0000	4.7920	
3/31/2016 11:59:59 PM	887340	75332.0000	1328.0000	-0.7250	794.8042	-8.2673	1.8054	7.7700	864763.0000	3.8397	0.5449	3.2949	2.1920	4.3226	0.2081	0.9562	0.0236	0.9798	0.6143	0.8261	0.6143	0.6143	92.7156	78.5855	4.1414	0.5877	3.5537	-0.0047			1.1916	1.1443	77.4076	-46.2416	13.5465	2.8993	-2.7175	-17.1871	0.7305	1.0749	0.0000	9.9672	
3/31/2016 11:59:59 PM	887555	4039.0000	102.0000	3.1331	49.0196	0.0000	0.0632	8.5600	44608.0000	4.1528	0.3228	3.8300	0.2242	2.4839	0.1345	1.4358	0.0000	1.4358	0.9146	1.0491	0.9146	0.9146	96.0276	80.3398	4.3246	0.3362	3.9884	0.0000			1.8951	1.8951	59.0687	5.2104	0.3319	20.9021	-47.8056	495.5963	0.0039	0.0592	0.0000	2.4368	
3/31/2016 11:59:59 PM	887827	11813.0000	172.0000	-1.5656	279.0698	3.9193	0.2832	15.7900	73365.0000	3.6427	0.5779	3.0648	0.1036	2.0609	0.0545	1.0529	0.0000	1.0529	0.9378	1.0468	0.6949	0.9378	96.2025	76.0765	3.7865	0.6007	3.1858	-0.0932			0.8942	0.8942	57.4069	-10.3647	0.0820	4.4610	32.7616	5.7647	0.2598	0.0234	0.0000	0.3593	
3/31/2016 11:59:59 PM	887854	4181.0000	104.0000	2.2198	0.0000	17.5429	1.9706	9.1200	45125.0000	4.3604	0.2216	4.1388	0.5939	3.6875	0.0000	1.0452	0.0000	1.0452	0.9219	0.5407	0.6898	0.9219	92.5607	62.8609	4.7109	0.2394	4.4715	0.5633	2.4186	2.0523	1.1256	1.1256	67.0009	10.0885	5.6462	14.4122	12.3012	14.8936	1.2276	0.7430	0.0000	-14.7611	
3/31/2016 11:59:59 PM	888002	539380.0000	6750.0000	3.7315	0.0000	3.8914	0.6501	12.0200	4279184.0000	3.0930	0.3702	2.7229	0.2707	1.9728	0.0701	0.9506	0.0000	0.9506	0.6310	0.7071	0.6310	0.6310	96.4367	80.7938	3.2073	0.3838	2.8235	-0.0093			1.0303	1.0291	63.9874	5.0416	5.6212	7.3290	3.3781	28.5219	0.0000	0.6501	0.0000	0.3728	
3/31/2016 11:59:59 PM	888141	17665.0000	333.0000	2.8787	0.0000	2.8227	2.2512	8.8900	200239.0000	3.3594	0.1298	3.2295	1.4383	3.6596	0.0000	1.0082	0.0000	1.0082	0.6652	0.6772	0.6652	0.6652	92.3846	74.2458	3.6363	0.1405	3.4957	-0.0196			1.1696	1.1696	62.5456	7.6817	25.8654	8.9182	-48.7818	-4.5831	0.3121	1.9391	0.0000	-0.3732	
3/31/2016 11:59:59 PM	888271	59406.0000	679.0000	-4.4194	0.0000	4.1871	1.0546	16.9700	349020.0000	3.6641	0.3530	3.3111	0.3713	2.5191	0.0000	1.1634	0.0000	1.1634	0.7782	0.5398	0.7782	0.7782	97.6274	78.2998	3.7531	0.3616	3.3916	0.3147	4.8654	4.2584	1.3453	1.3453	76.3335	4.5996	8.0351	1.8187	-41.8558	-37.4666	0.0159	1.0387	0.0000	-5.5353	
3/31/2016 11:59:59 PM	888552	32465.0000	1367.0000	3.8019	79.8830	10.4603	0.0371	8.6500	362876.0000	4.5451	0.1246	4.4205	0.7617	3.3367	0.1984	1.6471	0.0000	1.6471	1.5069	1.6446	1.0871	1.5069	94.0029	85.4953	4.8350	0.1325	4.7025	0.0859	28.1273	13.7500	1.1555	1.1555	70.7857	3.4371	0.7382	6.5119	-69.5905	77.3096	0.0371	0.0000	0.0000	2.2729	
3/31/2016 11:59:59 PM	888833	42752.0000	1516.0000	9.6878	146.5040	6.7432	1.6919	10.0400	453304.0000	2.9493	0.2427	2.7066	0.9283	2.2881	0.0071	1.3397	0.0062	1.3459	1.3377	1.3263	0.8883	1.3377	91.1104	76.2978	3.2370	0.2663	2.9707	0.0415	72.2381	42.1310	1.6606	1.6606	45.4009	-6.6958	22.4925	1.6067	50.8910	-36.6115	0.2008	1.4911	0.0000	-29.3282	
3/31/2016 11:59:59 PM	890050	64690.0000	1093.0000	-0.3523	27.4474	4.9700	3.1533	10.1200	593720.0000	2.5828	0.3382	2.2446	0.5356	1.7234	0.1011	0.9558	-0.0674	0.8884	0.7364	0.8529	0.5863	0.7364	97.8764	84.6140	2.6388	0.3455	2.2933	-0.0748			2.0032	1.9407	19.7766	5.0397	7.6551	-6.7216	-32.4005	0.5115	2.2236	0.9298	0.0000	5.8490	
3/31/2016 11:59:59 PM	890078	7586.0000	13.0000	0.8487	0.0000	0.7436	4.8803	11.3200	67006.0000	3.6912	0.6746	3.0166	0.3104	3.1878	0.0000	0.1393	0.0000	0.1393	0.0776	0.0955	0.0776	0.0776	94.7161	67.7730	3.8971	0.7122	3.1849	-0.0236			2.2554	2.2554	73.0704	0.6881	49.6570	2.0337	3.9296	-33.3333	0.0000	4.8803	0.0000	1.5352	
3/31/2016 11:59:59 PM	890603	14323.0000	65.0000	8.7974	0.0000	2.6755	2.4918	9.0300	150808.0000	3.7796	0.7771	3.0025	0.3369	3.0184	0.0822	0.2387	0.0239	0.2626	0.1724	0.2652	0.1724	0.1724	93.9539	77.6451	4.0229	0.8272	3.1957	-0.0131			0.7517	0.7517	78.9663	1.8294	32.8149	9.2825	117.3130	228.4543	0.0000	2.4918	0.0000	21.9084	
3/31/2016 11:59:59 PM	890649	15675.0000	347.0000	1.4450	25.6484	5.0185	0.0038	13.8900	112091.0000	3.6585	0.3569	3.3016	0.4960	1.9020	0.0000	1.8956	0.0357	1.9313	1.2383	1.2418	1.2383	1.2383	97.7884	74.8704	3.7412	0.3649	3.3763	-0.0051			1.1937	1.1937	71.2083	6.6660	0.0000	13.6983	-50.3955	55.2000	0.0038	0.0000	0.0000	5.0666	
3/31/2016 11:59:59 PM	890742	139230.0000	2877.0000	4.1878	0.0000	14.7364	0.3332	11.7500	1175559.0000	3.5047	0.5403	2.9644	0.2896	1.5574	0.1191	1.5774	0.0225	1.5999	0.9789	1.1011	0.9789	0.9789	95.9858	85.3927	3.6513	0.5629	3.0883	-0.0075			1.3373	1.3373	40.4942	8.4110	6.8973	6.8444	499.4496	-31.9517	0.0164	0.3168	0.0000	12.1003	
3/31/2016 11:59:59 PM	890957	5470.0000	136.0000	-0.9319	0.0000	1.2026	0.0000	8.6200	63422.0000	3.6175	0.2523	3.3652	0.0757	2.0498	0.0315	1.3596	0.0000	1.3596	0.8577	0.8893	0.8577	0.8577	86.1247	74.8352	4.2003	0.2929	3.9074	0.0000			0.9399	0.9399	53.0532	10.0694	0.0000	1.7682	41.3324	106.3197	0.0000	0.0000	0.0000	-7.2481	
